"Date","AirTemp_fin","Rain_fin","daily_EXO_fdom","daily_EXO_chla_ugL","Fin_flow_cms","TN_ugL","TP_ugL","DOC_mgL","SRP_ugL","NO3NO2_ugL","NH4_ugL","Kd","E24_umolpm2s","schmidt_daily","Rain_lag1","Rain_lag2","airtemp_ZT","rain_ZT","rain_lag1_ZT","rain_lag2_ZT","EXO_fdom_ZT","EXO_chla_ZT","flow_ZT","TN_ZT","TP_ZT","DOC_ZT","SRP_ZT","NO3NO2_ZT","NH4_ZT","Kd_ZT","E24_ZT","schmidt_ZT"
2015-12-14,16.2387881944444,4.064,NA,NA,0.067092281415747,NA,NA,NA,NA,NA,NA,NA,NA,2.05398802070958,0,0,0.262946936706054,0.124909408410075,-0.369166740101164,-0.369257422094872,NA,NA,0.909981890125975,NA,NA,NA,NA,NA,NA,NA,NA,-0.752685842938373
2015-12-15,14.4164513555556,0,NA,NA,0.0704847829227447,NA,NA,NA,NA,NA,NA,NA,NA,3.34858001543371,4.064,0,0.0536258562926081,-0.369076124887585,0.124726546740447,-0.369257422094872,NA,NA,1.00738694685503,NA,NA,NA,NA,NA,NA,NA,NA,-0.676954366647149
2015-12-16,8.27211597222222,0,NA,NA,0.0647355297776542,NA,NA,NA,NA,NA,NA,NA,NA,2.72328122742315,0,4.064,-0.652137695985727,-0.369076124887585,-0.369166740101164,0.124543602769223,NA,NA,0.842315147301776,NA,NA,NA,NA,NA,NA,NA,NA,-0.713533304669428
2015-12-17,10.1118263888889,20.066,NA,NA,0.0698385661873068,NA,NA,NA,NA,NA,NA,NA,NA,2.28456433753497,0,0,-0.440821015201656,2.06997744576961,-0.369166740101164,-0.369257422094872,NA,NA,0.988832857005766,NA,NA,NA,NA,NA,NA,NA,NA,-0.73919751229664
2015-12-18,4.33756319444444,0,NA,NA,0.0752858412645775,NA,NA,NA,NA,NA,NA,NA,NA,1.50320679023644,20.066,0,-1.1040765586662,-0.369076124887585,2.06943136367929,-0.369257422094872,NA,NA,1.1452343020238,NA,NA,NA,NA,NA,NA,NA,NA,-0.784905627910948
2015-12-19,2.12234722222222,0,NA,NA,0.0706045546858396,NA,NA,NA,NA,NA,NA,NA,NA,0.20978150855085,0,20.066,-1.35852534703476,-0.369076124887585,-0.369166740101164,2.0688851381716,NA,NA,1.01082581795199,NA,NA,NA,NA,NA,NA,NA,NA,-0.860568853431909
2015-12-20,3.52188472222222,0,NA,NA,0.0651150680277615,NA,NA,NA,NA,NA,NA,NA,NA,0.0884740818509482,0,0,-1.19776873205147,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,0.853212399581928,NA,NA,NA,NA,NA,NA,NA,NA,-0.867665135925939
2015-12-21,6.40388333333333,0.254,NA,NA,0.0607531152252099,NA,NA,NA,NA,NA,NA,NA,NA,0.074418259457214,0,0,-0.866730556147803,-0.338202029056481,-0.369166740101164,-0.369257422094872,NA,NA,0.727972584859486,NA,NA,NA,NA,NA,NA,NA,NA,-0.868487378134066
2015-12-22,12.2286677111111,5.588,NA,NA,0.0621187511613738,NA,NA,NA,NA,NA,NA,NA,NA,0.150852410704702,0.254,0,-0.197671942442117,0.310153983396697,-0.338298409673563,-0.369257422094872,NA,NA,0.76718254410605,NA,NA,NA,NA,NA,NA,NA,NA,-0.864016107543309
2015-12-23,14.84867,16.51,NA,NA,0.0701920217682506,NA,NA,NA,NA,NA,NA,NA,NA,0.275839212886538,5.588,0.254,0.103272261775531,1.63774010413416,0.309936529306052,-0.338394858040866,NA,NA,0.99898122712204,NA,NA,NA,NA,NA,NA,NA,NA,-0.856704587709474
2015-12-24,17.1683333333333,10.414,NA,NA,0.0891555813894174,NA,NA,NA,NA,NA,NA,NA,NA,1.02718615964145,16.51,5.588,0.36971830224785,0.896761804187668,1.63727473769288,0.309718987093259,NA,NA,1.54346045487608,NA,NA,NA,NA,NA,NA,NA,NA,-0.812752042261533
2015-12-25,16.1750502333333,2.286,NA,NA,0.0875003443250175,NA,NA,NA,NA,NA,NA,NA,NA,2.00029619356901,10.414,16.51,0.255625733184062,-0.0912092624076511,0.896434807430465,1.63680924141552,NA,NA,1.49593550615452,NA,NA,NA,NA,NA,NA,NA,NA,-0.755826725433166
2015-12-26,14.4929097222222,0.508,NA,NA,0.0827637126928567,NA,NA,NA,NA,NA,NA,NA,NA,2.09205843790797,2.286,10.414,0.0624081777470063,-0.307327933225377,-0.0913517662527576,0.896107704119372,NA,NA,1.35993796219364,NA,NA,NA,NA,NA,NA,NA,NA,-0.750458786916703
2015-12-27,16.2043540111111,0.254,NA,NA,0.0817821005115723,NA,NA,NA,NA,NA,NA,NA,NA,2.13962248213026,0.508,2.286,0.25899168523735,-0.338202029056481,-0.307430079245963,-0.0914943456088184,NA,NA,1.33175404244984,NA,NA,NA,NA,NA,NA,NA,NA,-0.747676369520322
2015-12-28,8.53321556666667,6.858,NA,NA,0.0816768667304899,NA,NA,NA,NA,NA,NA,NA,NA,7.03126340782884,0.254,0.508,-0.622146726128614,0.464524462552216,-0.338298409673563,-0.30753229398686,NA,NA,1.32873258397886,NA,NA,NA,NA,NA,NA,NA,NA,-0.46152351958812
2015-12-29,9.25621041666667,3.556,NA,NA,0.087076516923778,NA,NA,NA,NA,NA,NA,NA,NA,2.64994328268009,6.858,0.254,-0.539100573570105,0.0631612167478674,0.464278181444055,-0.338394858040866,NA,NA,1.48376662959664,NA,NA,NA,NA,NA,NA,NA,NA,-0.717823452334631
2015-12-30,10.7602078833333,2.032,NA,NA,0.0848497672855911,NA,NA,NA,NA,NA,NA,NA,NA,3.05537986752176,3.556,6.858,-0.366345258557266,-0.122083358238755,0.0629898858852461,0.464031807363289,NA,NA,1.41983248708216,NA,NA,NA,NA,NA,NA,NA,NA,-0.694106087143388
2015-12-31,10.5881659722222,0,NA,NA,0.0845653884880542,NA,NA,NA,NA,NA,NA,NA,NA,3.59062180849591,2.032,3.556,-0.386106697793784,-0.369076124887585,-0.122220096680358,0.0628184746612114,NA,NA,1.41166744047879,NA,NA,NA,NA,NA,NA,NA,NA,-0.662795324734734
2016-01-01,4.118875,0,NA,NA,0.084046669067719,NA,NA,NA,NA,NA,NA,NA,NA,1.98321253955826,0,2.032,-1.1291959812438,-0.369076124887585,-0.369166740101164,-0.122356909662824,NA,NA,1.39677403675885,NA,NA,NA,NA,NA,NA,NA,NA,-0.756826090749772
2016-01-02,3.55299513888889,0,NA,NA,0.083485959855423,NA,NA,NA,NA,NA,NA,NA,NA,0.0985152828211169,0,0,-1.19419526204866,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,1.38067502765907,NA,NA,NA,NA,NA,NA,NA,NA,-0.867077742387043
2016-01-03,5.24297152777778,0,NA,NA,0.0818844929378406,NA,NA,NA,NA,NA,NA,NA,NA,0.0818535669273282,0,0,-1.00007764556502,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,1.3346939203154,NA,NA,NA,NA,NA,NA,NA,NA,-0.868052425026302
2016-01-04,-0.756827083333333,0,NA,NA,0.0844767239443514,NA,NA,NA,NA,NA,NA,NA,NA,0.0527299011187155,0,0,-1.68923911162341,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,1.40912171577051,NA,NA,NA,NA,NA,NA,NA,NA,-0.869756110987352
2016-01-05,-4.44244722222222,0,NA,NA,0.0793265297061851,NA,NA,NA,NA,NA,NA,NA,NA,0.0537356784395901,0,0,-2.11258455084317,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,1.26125001670142,NA,NA,NA,NA,NA,NA,NA,NA,-0.869697274688626
2016-01-06,-3.18213333333333,0,NA,NA,0.0731024145586969,NA,NA,NA,NA,NA,NA,NA,NA,0.0503433336380777,0,0,-1.96781973061205,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,1.08254404183929,NA,NA,NA,NA,NA,NA,NA,NA,-0.86989572121151
2016-01-07,0.434927777777778,0,NA,NA,0.0689742030602542,NA,NA,NA,NA,NA,NA,NA,NA,0.020359096206268,0,0,-1.55234926239671,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,0.964015376674101,NA,NA,NA,NA,NA,NA,NA,NA,-0.871649749179729
2016-01-08,2.29121736111111,2.032,NA,NA,0.0677856956249386,NA,NA,NA,NA,NA,NA,NA,NA,0.00610813442939415,0,0,-1.33912823055911,-0.122083358238755,-0.369166740101164,-0.369257422094872,NA,NA,0.929891107629259,NA,NA,NA,NA,NA,NA,NA,NA,-0.872483406716876
2016-01-09,5.50848125,13.716,NA,NA,0.0670911467808276,NA,NA,NA,NA,NA,NA,NA,NA,0.0111852413262121,2.032,0,-0.969580110350999,1.29812504999202,-0.122220096680358,-0.369257422094872,NA,NA,0.909949312637516,NA,NA,NA,NA,NA,NA,NA,NA,-0.87218640441642
2016-01-10,5.596325,3.048,NA,NA,0.0821208397802641,NA,NA,NA,NA,NA,NA,NA,NA,0.0237403952094634,13.716,2.032,-0.959490017089876,0.00141302508566001,1.29772310298927,-0.122356909662824,NA,NA,1.34147987974578,NA,NA,NA,NA,NA,NA,NA,NA,-0.871451948817655
2016-01-11,-2.01420069444444,0,NA,NA,0.0808639923710335,142,14.9,1.9,5,3,5,0.805687203791469,NA,0.00534325452771532,3.048,13.716,-1.83366619949461,-0.369076124887585,0.00125322503004461,1.29732103682145,NA,NA,1.30539344236518,-0.864770593260145,-0.856231645585943,-1.05371178523249,-1.03350652735715,-0.207148528373157,-0.329558018718458,-0.599905228222815,NA,-0.872528150917656
2016-01-12,0.0333840277777778,0,NA,NA,0.0755580714721878,NA,NA,NA,NA,NA,NA,NA,NA,0.00335712390251872,0,3.048,-1.5984722237448,-0.369076124887585,-0.369166740101164,0.00109334655319951,NA,NA,1.15305053991226,NA,NA,NA,NA,NA,NA,NA,NA,-0.872644336252469
2016-01-13,-3.40503333333333,0,NA,NA,0.0727584146115989,NA,NA,NA,NA,NA,NA,NA,NA,-0.00038744157154906,0,0,-1.99342293844305,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,1.0726671606374,NA,NA,NA,NA,NA,NA,NA,NA,-0.872863387098276
2016-01-14,5.70334565555556,0,NA,NA,0.0597933798992207,NA,NA,NA,NA,NA,NA,NA,NA,0.0091870202312675,0,0,-0.947197185836406,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,0.700416790505372,NA,NA,NA,NA,NA,NA,NA,NA,-0.872303297023584
2016-01-15,3.11483847666667,13.462,NA,NA,0.0642285442932833,NA,NA,NA,NA,NA,NA,NA,NA,0.0155913790536748,0,0,-1.24452373259784,1.26725095416091,-0.369166740101164,-0.369257422094872,NA,NA,0.827758646806762,NA,NA,NA,NA,NA,NA,NA,NA,-0.871928652695258
2016-01-16,6.30284513888889,0,NA,NA,0.0737635878143563,NA,NA,NA,NA,NA,NA,NA,NA,-0.00221650523982931,13.462,0,-0.878336217391545,-0.369076124887585,1.26685477256167,-0.369257422094872,NA,NA,1.10152756132849,NA,NA,NA,NA,NA,NA,NA,NA,-0.872970384277615
2016-01-17,0.691632638888889,0.508,NA,NA,0.0729674794965583,NA,NA,NA,NA,NA,NA,NA,NA,0.00266607508080233,0,13.462,-1.52286308962751,-0.307327933225377,-0.369166740101164,1.26645847276744,NA,NA,1.07866980409607,NA,NA,NA,NA,NA,NA,NA,NA,-0.872684761457994
2016-01-18,-7.50435555555556,0,NA,NA,0.0776684886997579,NA,NA,NA,NA,NA,NA,NA,NA,0.0383270688848314,0.508,0,-2.46428789502352,-0.369076124887585,-0.307430079245963,-0.369257422094872,NA,NA,1.21364456156543,NA,NA,NA,NA,NA,NA,NA,NA,-0.870598652693381
2016-01-19,-9.39236736111111,0,NA,NA,0.0757061459487808,NA,NA,NA,NA,NA,NA,NA,NA,0.237237999950896,0,0.508,-2.68115267135828,-0.369076124887585,-0.369166740101164,-0.30753229398686,NA,NA,1.15730203479381,NA,NA,NA,NA,NA,NA,NA,NA,-0.858962694398038
2016-01-20,-4.74100902777778,0,NA,NA,0.0551571592518037,NA,NA,NA,NA,NA,NA,NA,NA,0.235847134423734,0,0,-2.14687858385366,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,0.567302233521813,NA,NA,NA,NA,NA,NA,NA,NA,-0.859044057715689
2016-01-21,-2.79041319444444,0,NA,NA,0.0540550701580853,NA,NA,NA,NA,NA,NA,NA,NA,0.203140109568397,0,0,-1.9228251495104,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,0.535659196526049,NA,NA,NA,NA,NA,NA,NA,NA,-0.860957364214943
2016-01-22,-6.38719930555556,0,NA,NA,0.0637279335778202,NA,NA,NA,NA,NA,NA,NA,NA,0.242839970855997,0,0,-2.33596674810361,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,0.813385177837544,NA,NA,NA,NA,NA,NA,NA,NA,-0.858634988426958
2016-01-23,-5.57281319444444,0,NA,NA,0.0897467229452528,NA,NA,NA,NA,NA,NA,NA,NA,0.313620793917248,0,0,-2.2424230206139,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,1.5604332334179,NA,NA,NA,NA,NA,NA,NA,NA,-0.854494428122722
2016-01-24,-2.38134236111111,4.572,NA,NA,0.0814665998742435,NA,NA,NA,NA,NA,NA,NA,NA,0.29896585905948,0,0,-1.87583759651159,0.186657600072282,-0.369166740101164,-0.369257422094872,NA,NA,1.3226954296788,NA,NA,NA,NA,NA,NA,NA,NA,-0.855351717412516
2016-01-25,1.54146875,3.302,NA,NA,0.070686874993586,NA,NA,NA,NA,NA,NA,NA,NA,0.26896776411065,4.572,0,-1.42524742980218,0.0322871209167637,0.186463207595649,-0.369257422094872,NA,NA,1.01318938779254,NA,NA,NA,NA,NA,NA,NA,NA,-0.857106556022408
2016-01-26,3.17269400777778,0,NA,NA,0.0606074315751878,NA,NA,NA,NA,NA,NA,NA,NA,0.2438815288082,3.302,4.572,-1.23787820910205,-0.369076124887585,0.0321215554576453,0.186268730877235,NA,NA,0.723789735075744,NA,NA,NA,NA,NA,NA,NA,NA,-0.858574059020871
2016-01-27,2.69915972222222,0,NA,NA,0.0671521303953676,NA,NA,NA,NA,NA,NA,NA,NA,0.232935098295497,0,3.302,-1.29227029850619,-0.369076124887585,-0.369166740101164,0.0319559106072055,NA,NA,0.911700266151185,NA,NA,NA,NA,NA,NA,NA,NA,-0.859214406980865
2016-01-28,0.0160797666666666,0,NA,NA,0.0668440098422658,NA,NA,NA,NA,NA,NA,NA,NA,0.194714481646126,0,0,-1.60045986211891,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,0.902853549387063,NA,NA,NA,NA,NA,NA,NA,NA,-0.861450249420347
2016-01-29,2.23291527777778,0,NA,NA,0.0620477294287415,NA,NA,NA,NA,NA,NA,NA,NA,0.160985585852243,0,0,-1.34582504687389,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,0.765143377466986,NA,NA,NA,NA,NA,NA,NA,NA,-0.863423333668167
2016-01-30,2.64064930555556,0,NA,NA,0.0552729405597789,NA,NA,NA,NA,NA,NA,NA,NA,0.13952271016046,0,0,-1.29899104484175,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,0.570626531196619,NA,NA,NA,NA,NA,NA,NA,NA,-0.864678876162032
2016-01-31,5.78182558333333,0,NA,NA,0.0601057948943846,NA,NA,NA,NA,NA,NA,NA,NA,0.0910311737298143,0,0,-0.93818265958492,-0.369076124887585,-0.369166740101164,-0.369257422094872,NA,NA,0.709386808724723,NA,NA,NA,NA,NA,NA,NA,NA,-0.867515550308395
2016-02-01,7.19946398777778,1.778,NA,NA,0.0659090943238217,NA,NA,NA,NA,NA,NA,NA,NA,0.0613763028899119,0,0,-0.775346900508221,-0.152957454069859,-0.369166740101164,-0.369257422094872,NA,NA,0.876010378080263,NA,NA,NA,NA,NA,NA,NA,NA,-0.869250310879358
2016-02-02,6.33021875,1.016,NA,NA,0.0864279619141092,NA,NA,NA,NA,NA,NA,NA,NA,0.0605312364215416,1.778,0,-0.875191972194763,-0.24557974156317,-0.153088427107959,-0.369257422094872,NA,NA,1.46514540352544,NA,NA,NA,NA,NA,NA,NA,NA,-0.869299745860784
2016-02-03,8.97171553888889,29.464,NA,NA,0.110494870270921,NA,NA,NA,NA,NA,NA,NA,NA,0.0463989671367262,1.016,1.778,-0.571778821585354,3.21231899152045,-0.245693418390761,-0.15321947371683,NA,NA,2.15615130844625,NA,NA,NA,NA,NA,NA,NA,NA,-0.87012646008476
