"DateTime","Depth_m","Temp_C","DO_mgL","DOsat_percent"
"2017-08-09 12:00:00",2,NA,10.63,NA
"2017-08-09 12:00:00",2.5,NA,10.74,NA
"2017-08-09 12:00:00",3,NA,10.5,NA
"2017-08-09 12:00:00",3.5,NA,5.85,NA
"2017-08-09 12:00:00",4,NA,3.52,NA
"2017-08-09 12:00:00",4.5,NA,1.81,NA
"2017-08-09 12:00:00",5,NA,1.05,NA
"2017-08-09 12:00:00",5.5,NA,4.39,NA
"2017-08-09 12:00:00",6,NA,4.98,NA
"2017-08-09 12:00:00",6.5,NA,5.08,NA
"2017-08-09 12:00:00",7,NA,5.09,NA
"2017-08-09 12:00:00",7.5,NA,5.11,NA
"2017-08-09 12:00:00",8,NA,5.1,NA
"2017-08-09 12:00:00",8.5,NA,5.09,NA
"2017-08-09 12:00:00",9,NA,5.08,NA
"2017-08-09 12:00:00",9.5,NA,5.09,NA
"2017-08-13 12:00:00",0.5,NA,7.41,NA
"2017-08-13 12:00:00",1,NA,7.51,NA
"2017-08-13 12:00:00",1.5,NA,7.94,NA
"2017-08-13 12:00:00",2,NA,10.88,NA
"2017-08-13 12:00:00",2.5,NA,11.24,NA
"2017-08-13 12:00:00",3,NA,10.25,NA
"2017-08-13 12:00:00",3.5,NA,4.87,NA
"2017-08-13 12:00:00",4,NA,2.73,NA
"2017-08-13 12:00:00",4.5,NA,2.06,NA
"2017-08-13 12:00:00",5,NA,2.53,NA
"2017-08-13 12:00:00",5.5,NA,5.23,NA
"2017-08-13 12:00:00",6,NA,5.45,NA
"2017-08-13 12:00:00",6.5,NA,5.31,NA
"2017-08-13 12:00:00",7,NA,5.57,NA
"2017-08-13 12:00:00",7.5,NA,5.58,NA
"2017-08-13 12:00:00",8,NA,5.57,NA
"2017-08-13 12:00:00",8.5,NA,5.57,NA
"2017-08-13 12:00:00",9,NA,5.57,NA
"2017-08-13 12:00:00",9.5,NA,5.6,NA
"2017-08-14 10:30:00",0.1,24.8,8.55,109.2
"2017-08-14 10:30:00",0.8,24.9,8.34,107.5
"2017-08-14 10:30:00",1.6,24.9,8.31,106.5
"2017-08-14 10:30:00",2.8,23.7,6.58,82.1
"2017-08-14 10:30:00",3.8,21.6,2.42,28.9
"2017-08-14 10:30:00",5,17.5,0.48,5.3
"2017-08-14 10:30:00",6.2,15.3,5.82,61.5
"2017-08-14 10:30:00",8,15,6.14,64.2
"2017-08-14 10:30:00",9,14.8,6.19,64.9
"2017-08-14 12:00:00",0.1,19,8.5,97.2
"2017-08-16 12:00:00",0.5,NA,8.35,NA
"2017-08-16 12:00:00",1,NA,8.37,NA
"2017-08-16 12:00:00",1.5,NA,8.23,NA
"2017-08-16 12:00:00",2,NA,8.18,NA
"2017-08-16 12:00:00",2.5,NA,10.94,NA
"2017-08-16 12:00:00",3,NA,11.22,NA
"2017-08-16 12:00:00",3.5,NA,5.56,NA
"2017-08-16 12:00:00",4,NA,4.25,NA
"2017-08-16 12:00:00",4.5,NA,1.75,NA
"2017-08-16 12:00:00",5,NA,3.03,NA
"2017-08-16 12:00:00",5.5,NA,5.76,NA
"2017-08-16 12:00:00",6,NA,5.87,NA
"2017-08-16 12:00:00",6.5,NA,5.94,NA
"2017-08-16 12:00:00",7,NA,5.96,NA
"2017-08-16 12:00:00",7.5,NA,5.94,NA
"2017-08-16 12:00:00",8,NA,5.94,NA
"2017-08-16 12:00:00",8.5,NA,5.93,NA
"2017-08-16 12:00:00",9,NA,5.89,NA
"2017-08-16 12:00:00",9.5,NA,5.86,NA
"2017-08-21 10:30:00",0.1,27.3,7.86,105.4
"2017-08-21 10:30:00",0.8,26.7,7.93,103.9
"2017-08-21 10:30:00",1.6,26.5,7.6,99.3
"2017-08-21 10:30:00",2.8,24.7,8.98,113.3
"2017-08-21 10:30:00",3.8,21.7,3.48,41.5
"2017-08-21 10:30:00",5,17.8,0.75,8.2
"2017-08-21 10:30:00",6.2,15.3,5.96,62.5
"2017-08-21 10:30:00",8,15.1,6.08,63.5
"2017-08-21 10:30:00",9,15,6.1,63.5
"2017-08-21 12:00:00",0.1,21.3,8.31,98.7
"2017-08-28 12:00:00",0.1,17.5,9.2,101.7
"2017-08-28 12:53:00",0.1,24.2,8.53,107.1
"2017-08-28 12:53:00",0.8,24.1,8.65,109
"2017-08-28 12:53:00",1.6,23.8,8.63,107.5
"2017-08-28 12:53:00",2.8,23.7,8.45,105.2
"2017-08-28 12:53:00",3.8,22.4,4.45,53.9
"2017-08-28 12:53:00",5,17.5,0.66,7.2
"2017-08-28 12:53:00",6.2,15.3,6.02,63.1
"2017-08-28 12:53:00",8,15.1,6.06,63.4
"2017-08-28 12:53:00",9,15.1,6.09,63.9
"2017-09-04 10:05:00",0.1,22,8.11,97.8
"2017-09-04 10:05:00",0.8,21.5,8.25,98.6
"2017-09-04 10:05:00",1.6,21.3,8.36,99.6
"2017-09-04 10:05:00",2.8,20.9,7.79,92
"2017-09-04 10:05:00",3.8,20.6,6.35,74.7
"2017-09-04 10:05:00",5,17.7,0.78,8.6
"2017-09-04 10:05:00",6.2,15.6,5.66,60.2
"2017-09-04 10:05:00",8,15.3,5.86,61.8
"2017-09-04 10:05:00",9,15.2,5.91,62.1
"2017-09-04 12:00:00",0.1,16.5,9.1,98.5
"2017-09-11 12:00:00",0.1,16.7,9.21,98.95
"2017-09-11 12:00:00",0.8,19.5,8.35,95.8
"2017-09-11 12:00:00",1.6,19.5,8.35,95.6
"2017-09-11 12:00:00",2.8,19.5,8.36,95.6
"2017-09-11 12:00:00",3.8,19.4,8.4,95.9
"2017-09-11 12:00:00",5,17.5,0.53,5.8
"2017-09-11 12:00:00",6.2,15.6,6.57,69.4
"2017-09-11 12:00:00",8,15.3,6.9,72.1
"2017-09-11 12:00:00",9,15.3,6.9,72.3
"2017-09-18 12:00:00",0.1,18.4,8.69,98
"2017-09-18 12:48:00",0.1,22,8.54,102.7
"2017-09-18 12:48:00",0.8,21.5,8.76,104.8
"2017-09-18 12:48:00",1.6,20.9,8.97,106.1
"2017-09-18 12:48:00",2.8,19.7,7.91,91.2
"2017-09-18 12:48:00",3.8,19.1,6.58,75.1
"2017-09-18 12:48:00",5,17.9,0.82,9.1
"2017-09-18 12:48:00",6.2,15.9,6.74,71.8
"2017-09-18 12:48:00",8,15.5,7.2,76.2
"2017-09-18 12:48:00",9,15.4,7.24,76.5
"2017-09-25 12:00:00",0.1,19.2,8.2,93.6
"2017-09-25 12:35:00",0.1,23.2,8.39,103.7
"2017-09-25 12:35:00",0.8,23.1,8.49,104.2
"2017-09-25 12:35:00",1.6,22.4,8.63,105.2
"2017-09-25 12:35:00",2.8,20.9,9.5,112.3
"2017-09-25 12:35:00",3.8,19.9,8.15,93.9
"2017-09-25 12:35:00",5,17.6,0.81,8.9
"2017-09-25 12:35:00",6.2,15.7,7.27,77.2
"2017-09-25 12:35:00",8,15.5,7.25,76.8
"2017-09-25 12:35:00",9,15.5,7.24,76.9
"2017-10-02 12:00:00",0.1,13.7,9.67,97.6
"2017-10-02 12:07:00",0.1,20.3,9.27,107.6
"2017-10-02 12:07:00",0.8,20,9.37,107.4
"2017-10-02 12:07:00",1.6,19.9,9.26,106.4
"2017-10-02 12:07:00",2.8,19.7,9.19,105.2
"2017-10-02 12:07:00",3.8,19.6,9.06,102.9
"2017-10-02 12:07:00",5,17.7,0.87,9.2
"2017-10-02 12:07:00",6.2,16.2,6.27,66.5
"2017-10-02 12:07:00",8,15.8,7.15,75.5
"2017-10-02 12:07:00",9,15.7,7.22,76.1
"2017-10-09 12:00:00",0.1,20.7,7.92,93.6
"2017-10-09 12:51:00",0.1,21.4,9.27,112.1
"2017-10-09 12:51:00",0.8,20.9,9.37,112.2
"2017-10-09 12:51:00",1.6,20.7,9.54,112.9
"2017-10-09 12:51:00",2.8,20.2,9.41,109.1
"2017-10-09 12:51:00",3.8,19.5,9.31,107.5
"2017-10-09 12:51:00",5,17.7,0.95,10.5
"2017-10-09 12:51:00",6.2,16.1,6.76,72.8
"2017-10-09 12:51:00",8,15.8,7.14,76.4
"2017-10-09 12:51:00",9,15.8,7.12,76.2
"2017-10-16 12:00:00",0.1,14.5,9.2,95.3
"2017-10-16 13:18:00",0.1,20.1,9.16,106.4
"2017-10-16 13:18:00",0.8,20.2,9.09,105.9
"2017-10-16 13:18:00",1.6,20.2,9,105.3
"2017-10-16 13:18:00",2.8,20.2,9.01,104.9
"2017-10-16 13:18:00",3.8,19.7,9.5,109.2
"2017-10-16 13:18:00",5,18.1,1.29,14.4
"2017-10-16 13:18:00",6.2,16.1,7.04,75.4
"2017-10-16 13:18:00",8,15.9,7.24,77.2
"2017-10-16 13:18:00",9,15.8,7.21,76.7
"2017-10-16 13:18:00",10,15.8,7.18,76.4
"2017-10-23 12:00:00",0.1,15.2,9.04,96
"2017-10-23 12:00:00",0.5,13.5,9.08,NA
"2017-10-23 12:00:00",1,13.4,9.22,NA
"2017-10-23 12:00:00",1.5,13.3,9.26,NA
"2017-10-23 12:00:00",8,12.4,9.24,NA
"2017-10-23 12:00:00",8.5,12.3,9.25,NA
"2017-10-23 12:00:00",9,12.3,9.25,NA
"2017-10-23 12:00:00",9.3,12.3,9.24,NA
"2017-10-23 12:50:00",0.1,17.4,8.69,96.1
"2017-10-23 12:50:00",0.8,17.4,8.67,95.6
"2017-10-23 12:50:00",1.6,17.4,8.59,95
"2017-10-23 12:50:00",2.8,17.4,8.32,92.1
"2017-10-23 12:50:00",3.8,17.3,7.47,82.5
"2017-10-23 12:50:00",5,17,6.52,71.4
"2017-10-23 12:50:00",6.2,16,7.21,77.1
"2017-10-23 12:50:00",8,15.9,7.18,77
"2017-10-23 12:50:00",9,15.9,7.12,76.3
"2017-10-23 12:50:00",10,15.9,7.02,75.2
"2017-10-30 12:00:00",0.1,9,10.38,95.1
"2017-10-30 12:58:00",0.1,14.4,8.97,93.3
"2017-10-30 12:58:00",0.8,14.2,8.98,93
"2017-10-30 12:58:00",1.6,14.1,8.9,92.4
"2017-10-30 12:58:00",2.8,14,8.7,89.7
"2017-10-30 12:58:00",3.8,13.8,8.39,86.3
"2017-10-30 12:58:00",5,13.7,8.5,87.1
"2017-10-30 12:58:00",6.2,13.6,8.55,87.4
"2017-10-30 12:58:00",8,13.6,8.49,87
"2017-10-30 12:58:00",9,13.6,8.46,86.7
"2017-11-06 12:00:00",0.1,14.3,9.15,94.8
"2017-11-06 12:33:00",0.1,15,9.13,95.4
"2017-11-06 12:33:00",0.8,14,9.2,94.8
"2017-11-06 12:33:00",1.6,13.8,9.1,93
"2017-11-06 12:33:00",2.8,13.7,8.94,91.3
"2017-11-06 12:33:00",3.8,13.4,9,91.4
"2017-11-06 12:33:00",5,13.3,9.19,93
"2017-11-06 12:33:00",6.2,13.3,9.23,93.5
"2017-11-06 12:33:00",8,13.3,9.19,93.1
"2017-11-06 12:33:00",9,13.3,9.15,92.6
"2017-11-07 12:00:00",0.5,NA,8.23,NA
"2017-11-07 12:00:00",1,NA,8.33,NA
"2017-11-07 12:00:00",8,NA,8.5,NA
"2017-11-07 12:00:00",8.5,NA,8.5,NA
"2017-11-07 12:00:00",9,NA,8.37,NA
"2017-11-07 12:00:00",9.3,NA,8.31,NA
"2017-12-11 12:00:00",0.1,4.1,12.74,96
"2017-12-11 13:33:00",0.1,7.4,11.21,91.7
"2017-12-11 13:33:00",0.8,6.5,11.37,90
"2017-12-11 13:33:00",1.6,6.2,11.35,90.2
"2017-12-11 13:33:00",2.8,6.1,11.3,89.5
"2017-12-11 13:33:00",3.8,6,11.21,88.5
"2017-12-11 13:33:00",5,5.9,11.2,88.3
"2017-12-11 13:33:00",6.2,5.9,11.18,87.2
"2017-12-11 13:33:00",8,5.9,11.05,87.4
"2017-12-11 13:33:00",9,5.8,11.09,87.1
"2018-01-15 12:30:00",0.1,2.4,13.31,95
"2018-01-15 12:30:00",0.8,2.6,13.13,93.6
"2018-01-15 12:30:00",1.6,2.8,13.01,93.2
"2018-01-15 12:30:00",2.8,2.9,13,93.4
"2018-01-15 12:30:00",3.8,2.9,12.98,92.5
"2018-01-15 12:30:00",5,2.9,12.79,92.2
"2018-01-15 12:30:00",6.2,3.1,12.7,91.8
"2018-01-15 12:30:00",8,3.2,12.42,89.9
"2018-01-15 12:30:00",9,3.2,12.25,88.7
"2018-02-19 10:30:00",0.1,6.5,13.3,105.1
"2018-02-19 10:30:00",0.8,6.3,13.25,104
"2018-02-19 10:30:00",1.6,6.1,13.22,103.3
"2018-02-19 10:30:00",2.8,5.9,13.18,102.5
"2018-02-19 10:30:00",3.8,5.8,13.06,101.3
"2018-02-19 10:30:00",5,5.6,12.95,99.2
"2018-02-19 10:30:00",6.2,5.5,12.67,97.8
"2018-02-19 10:30:00",8,5.2,12.53,95.7
"2018-02-19 10:30:00",9,5.1,12.39,94
"2018-03-19 10:30:00",0.1,9.1,12.01,102.9
"2018-03-19 10:30:00",1.6,6.8,12.29,99.7
"2018-03-19 10:30:00",3.8,5.9,12.03,96.6
"2018-03-19 10:30:00",5,5.8,11.96,94.8
"2018-03-19 10:30:00",6.2,5.7,11.91,93.8
"2018-03-19 10:30:00",8,5.7,11.91,93.8
"2018-03-19 10:30:00",9,5.6,11.81,91.9
"2018-03-19 10:30:00",10,5.6,11.65,91.3
"2018-04-04 10:45:00",0.1,10.9,11.7,104.9
"2018-04-04 10:45:00",0.8,10.9,11.79,105.6
"2018-04-04 10:45:00",1.6,10.1,11.71,103
"2018-04-04 10:45:00",2.8,8.3,12.12,102.3
"2018-04-04 10:45:00",3.8,7.2,11.68,96.5
"2018-04-04 10:45:00",5,7,11.52,94.1
"2018-04-04 10:45:00",6.2,6.5,11.13,89.6
"2018-04-04 10:45:00",8,6.3,10.69,85.6
"2018-04-04 10:45:00",9,6.2,10.15,81.3
"2018-04-04 10:45:00",10,6.2,9.8,78.3
"2018-04-10 11:15:00",0.1,9.8,11.18,95.6
"2018-04-10 11:15:00",0.8,9.9,11.13,95.8
"2018-04-10 11:15:00",1.6,9.7,11.1,95.7
"2018-04-10 11:15:00",2.8,9.5,11.1,95.2
"2018-04-10 11:15:00",3.8,9.4,11.08,94.3
"2018-04-10 11:15:00",5,8,10.33,85.3
"2018-04-10 11:15:00",6.2,7.2,10.03,81
"2018-04-10 11:15:00",8,6.7,9.73,77.7
"2018-04-10 11:15:00",9,6.6,9.48,75.5
"2018-04-10 11:15:00",10,6.5,9.11,72.1
"2018-04-17 12:00:00",0.1,NA,NA,NA
"2018-04-17 12:00:00",0.8,NA,NA,NA
"2018-04-17 12:00:00",1.6,NA,NA,NA
"2018-04-17 12:00:00",2.8,NA,NA,NA
"2018-04-17 12:00:00",3.8,NA,NA,NA
"2018-04-17 12:00:00",5,NA,NA,NA
"2018-04-17 12:00:00",6.2,NA,NA,NA
"2018-04-17 12:00:00",8,NA,NA,NA
"2018-04-17 12:00:00",9,NA,NA,NA
"2018-04-17 12:00:00",10,NA,NA,NA
"2018-04-23 09:45:00",0.1,13.5,10.55,98.3
"2018-04-23 09:45:00",0.8,13.4,10.5,98
"2018-04-23 09:45:00",1.6,13.4,10.51,97.5
"2018-04-23 09:45:00",2.8,12.9,10.69,97.6
"2018-04-23 09:45:00",3.8,10.5,10.12,87.1
"2018-04-23 09:45:00",5,8.3,9.11,74.9
"2018-04-23 09:45:00",6.2,7.8,9,75.2
"2018-04-23 09:45:00",8,7.5,8.6,69.7
"2018-04-23 09:45:00",9,7.2,7.74,62
"2018-04-23 09:45:00",9.3,7.1,7.96,60.7
"2018-04-23 09:45:00",10,7,7.31,57.1
"2018-04-23 12:39:00",0.1,13.3,10.68,99.4
"2018-04-23 12:39:00",1.6,13.3,10.64,98.1
"2018-04-23 12:39:00",3.8,9.7,10.49,89.7
"2018-04-23 12:39:00",5,8.8,9.54,79.6
"2018-04-23 12:39:00",6.2,8.2,9.2,74.9
"2018-04-23 12:39:00",8,7.4,8.14,64.4
"2018-04-23 12:39:00",9,7.1,7.81,62.5
"2018-04-23 12:39:00",9.5,7,7.42,59.1
"2018-04-23 13:04:00",0.1,13.5,10.66,99.8
"2018-04-23 13:04:00",1.6,13.4,10.62,99
"2018-04-23 13:04:00",3.8,10.1,10.62,91.6
"2018-04-23 13:04:00",5,9,9.72,81.8
"2018-04-23 13:04:00",6.2,8.3,9.51,78.4
"2018-04-23 13:04:00",8,7.3,8.09,64.7
"2018-04-23 13:04:00",9,7.1,7.81,63
"2018-04-23 13:04:00",9.5,7.1,7.65,61.3
"2018-04-30 10:14:00",0.1,14.6,9.8,93.3
"2018-04-30 10:14:00",0.8,14.2,9.92,94.4
"2018-04-30 10:14:00",1.6,14,9.86,93.8
"2018-04-30 10:14:00",2.8,13.9,9.95,93.7
"2018-04-30 10:14:00",3.8,13.9,9.88,93.6
"2018-04-30 10:14:00",5,9.4,9.02,75.7
"2018-04-30 10:14:00",6.2,8.4,9.41,77.9
"2018-04-30 10:14:00",8,8.2,9.5,78.6
"2018-04-30 10:14:00",9,8.2,9.47,78.3
"2018-04-30 10:14:00",10,8.1,9.42,77.7
"2018-04-30 10:14:00",10.2,8.1,8.56,70.6
"2018-05-07 12:00:00",0.1,19.9,9.42,101.5
"2018-05-07 12:00:00",0.8,19.7,9.39,100.7
"2018-05-07 12:00:00",1.6,19.7,9.4,100.2
"2018-05-07 12:00:00",2.8,15,10.22,99.1
"2018-05-07 12:00:00",3.8,12.9,9.39,87.4
"2018-05-07 12:00:00",5,9.1,9.51,81.2
"2018-05-07 12:00:00",6.2,8.8,9.87,82.7
"2018-05-07 12:00:00",8,8.7,9.89,83.5
"2018-05-07 12:00:00",9,8.7,9.86,83.1
"2018-05-07 12:00:00",10,8.7,9.83,82.7
"2018-05-14 09:55:00",0.1,23.7,8.77,101.5
"2018-05-14 09:55:00",0.8,23.6,8.76,101.4
"2018-05-14 09:55:00",1.6,23.3,8.6,98.7
"2018-05-14 09:55:00",2.8,16.8,10.48,105.5
"2018-05-14 09:55:00",3.8,14.3,9.14,85.7
"2018-05-14 09:55:00",5,9.8,9.72,84.3
"2018-05-14 09:55:00",6.2,9.4,9.98,85.3
"2018-05-14 09:55:00",8,9.3,9.96,85.1
"2018-05-14 09:55:00",9,9.3,9.95,85
"2018-05-14 09:55:00",10,9.3,9.88,84.6
"2018-05-21 09:49:00",0.1,22,9.44,105.4
"2018-05-21 09:49:00",0.8,19.8,9.67,103.3
"2018-05-21 09:49:00",1.6,17.8,9.76,100.3
"2018-05-21 09:49:00",2.8,16.6,9.37,94.3
"2018-05-21 09:49:00",3.8,13.9,8.2,77
"2018-05-21 09:49:00",5,10.8,8.48,77.2
"2018-05-21 09:49:00",6.2,9.9,9.75,84.2
"2018-05-21 09:49:00",8,9.7,9.81,84.5
"2018-05-21 09:49:00",9,9.6,9.84,84.4
"2018-05-21 09:49:00",10,9.6,9.87,84.6
"2018-05-28 09:45:00",0.1,23.5,8.55,99.6
"2018-05-28 09:45:00",0.8,22.9,8.81,100.2
"2018-05-28 09:45:00",1.6,20.9,10.79,118
"2018-05-28 09:45:00",2.8,17.4,7.8,79.2
"2018-05-28 09:45:00",3.8,14.4,6.35,61.1
"2018-05-28 09:45:00",5,10.9,7.69,67.7
"2018-05-28 09:45:00",6.2,10.2,8.06,71.2
"2018-05-28 09:45:00",7,9.9,8.22,71.5
"2018-05-28 09:45:00",8,9.8,7.66,66.5
"2018-05-28 09:45:00",9,9.8,7.83,67.9
"2018-05-28 09:45:00",10,9.7,5.36,46.1
"2018-06-04 10:40:00",0.1,23.8,8.59,100.6
"2018-06-04 10:40:00",0.8,23.6,8.7,101.4
"2018-06-04 10:40:00",1.6,22.1,10.26,116
"2018-06-04 10:40:00",2.8,18.2,8.14,85
"2018-06-04 10:40:00",3.8,14.7,5.2,50.1
"2018-06-04 10:40:00",5,10.6,7.43,66
"2018-06-04 10:40:00",6.2,10.2,8.29,92.6
"2018-06-04 10:40:00",8,10.1,8.29,72.6
"2018-06-04 10:40:00",9,10.1,8.31,72.9
"2018-06-04 10:40:00",10,10.1,8.24,72.3
"2018-06-11 09:45:00",0.1,24.2,8.62,101.8
"2018-06-11 09:45:00",0.8,24.4,8.63,102
"2018-06-11 09:45:00",1.6,24.5,8.65,102.2
"2018-06-11 09:45:00",2.8,20.6,9.68,106.5
"2018-06-11 09:45:00",3.8,16.6,6.84,69
"2018-06-11 09:45:00",5,11.6,8.32,75
"2018-06-11 09:45:00",6.2,10.8,8.67,77.2
"2018-06-11 09:45:00",8,10.5,8.79,77.7
"2018-06-11 09:45:00",9,10.4,8.77,77.2
"2018-06-11 09:45:00",10,10.4,8.7,76.3
"2018-06-18 11:45:00",0.1,27.8,9.12,113.1
"2018-06-18 11:45:00",0.8,27.1,9.31,114.2
"2018-06-18 11:45:00",1.6,25,10.43,122.9
"2018-06-18 11:45:00",2.8,19.6,9.3,98.4
"2018-06-18 11:45:00",3.8,15.5,5.35,51.5
"2018-06-18 11:45:00",5,11.4,8.54,76.2
"2018-06-18 11:45:00",6.2,10.9,8.77,77.7
"2018-06-18 11:45:00",8,10.7,8.88,78.5
"2018-06-18 11:45:00",9,10.6,8.87,77.9
"2018-06-18 11:45:00",10,10.6,8.83,77.5
"2018-06-25 13:50:00",0.1,26,9.5,114.5
"2018-06-25 13:50:00",0.8,26.1,9.49,114.6
"2018-06-25 13:50:00",1.6,25.7,11.32,135.7
"2018-06-25 13:50:00",2.8,20.3,10.33,111.1
"2018-06-25 13:50:00",3.8,15.3,5.41,52.6
"2018-06-25 13:50:00",5,11.7,7.84,70.6
"2018-06-25 13:50:00",6.2,11,8.45,74.9
"2018-06-25 13:50:00",8,10.8,8.53,75.3
"2018-06-25 13:50:00",9,10.8,8.49,74.9
"2018-06-25 13:50:00",9.5,10.8,8.03,70.8
"2018-07-02 10:10:00",0.1,27.8,9.2,114.7
"2018-07-02 10:10:00",0.8,27.2,9.25,113.8
"2018-07-02 10:10:00",1.6,25.8,10.95,132.2
"2018-07-02 10:10:00",2.8,21.1,9.83,108.1
"2018-07-02 10:10:00",3.8,16,5.65,55.9
"2018-07-02 10:10:00",5,11.5,8.26,74
"2018-07-02 10:10:00",6.2,11.1,8.57,76.4
"2018-07-02 10:10:00",8,11,8.6,76.3
"2018-07-02 10:10:00",9,11,8.55,75.8
"2018-07-02 10:10:00",10,10.9,8.46,74.9
"2018-07-09 09:55:00",0.1,25.9,10.12,121.2
"2018-07-09 09:55:00",0.8,25.8,10.24,122.4
"2018-07-09 09:55:00",1.6,25.6,9.61,114.5
"2018-07-09 09:55:00",2.8,21.2,11.47,125.3
"2018-07-09 09:55:00",3.8,15.8,5.8,56.6
"2018-07-09 09:55:00",5,11.8,7.37,66.3
"2018-07-09 09:55:00",6.2,11.2,8.5,75.3
"2018-07-09 09:55:00",8,11.1,8.44,74.7
"2018-07-09 09:55:00",9,11.1,8.45,74.8
"2018-07-09 09:55:00",10,11.1,8.35,73.9
"2018-07-16 12:00:00",0.1,27.2,8.24,101.5
"2018-07-16 12:00:00",0.8,27.2,8.4,103
"2018-07-16 12:00:00",1.6,27,8.5,105.2
"2018-07-16 12:00:00",2.8,23.2,12.72,146.1
"2018-07-16 12:00:00",3.8,18.1,6.23,65
"2018-07-16 12:00:00",5,12.2,6.83,62.3
"2018-07-16 12:00:00",6.2,11.6,7,63.1
"2018-07-16 12:00:00",8,11.4,7.06,63.4
"2018-07-16 12:00:00",9,11.3,7.04,63.2
"2018-07-16 12:00:00",10,11.3,7.07,63.1
"2018-07-23 11:56:00",0.1,25,10,119.2
"2018-07-23 11:56:00",0.8,25,9.95,118.6
"2018-07-23 11:56:00",1.6,25,9.89,117.7
"2018-07-23 11:56:00",2.8,23.1,13.73,158.4
"2018-07-23 11:56:00",3.8,16.7,4.37,43.8
"2018-07-23 11:56:00",5,12,5.66,51.8
"2018-07-23 11:56:00",6.2,11.8,5.84,53.1
"2018-07-23 11:56:00",8,11.7,5.85,53
"2018-07-23 11:56:00",9,11.6,5.83,52.8
"2018-07-23 11:56:00",10,11.6,5.66,51.3
"2018-07-30 13:00:00",0.1,25.5,9.1,109.4
"2018-07-30 13:00:00",0.8,25.6,9.22,110.1
"2018-07-30 13:00:00",1.6,24.8,9.49,111.9
"2018-07-30 13:00:00",2.8,22.7,7.98,90.4
"2018-07-30 13:00:00",3.8,17.2,2.58,26.3
"2018-07-30 13:00:00",5,12.1,3.15,29
"2018-07-30 13:00:00",6.2,11.9,3.22,29.2
"2018-07-30 13:00:00",8,11.8,3.2,29
"2018-07-30 13:00:00",9,11.8,3.17,28.7
"2018-07-30 13:00:00",10,11.8,3.16,28.6
"2018-08-06 11:24:00",0.1,26.3,7.86,94.9
"2018-08-06 11:24:00",0.8,26.2,7.88,95.9
"2018-08-06 11:24:00",1.6,25.8,7.94,94.3
"2018-08-06 11:24:00",2.8,23.5,4.57,51
"2018-08-06 11:24:00",3.8,18.3,0.98,10.1
"2018-08-06 11:24:00",5,13.6,1.89,17.6
"2018-08-06 11:24:00",6.2,12.3,1.58,14.4
"2018-08-06 11:24:00",8,12.2,0.72,6.2
"2018-08-06 11:24:00",9,11.8,0.6,5.4
"2018-08-06 11:24:00",9.5,11.6,0.55,5
"2018-08-13 12:00:00",0.1,26.6,8.24,100.3
"2018-08-13 12:00:00",0.8,26.3,8.3,101.6
"2018-08-13 12:00:00",1.6,26.2,8.42,100.8
"2018-08-13 12:00:00",2.8,23.3,3.77,43.6
"2018-08-13 12:00:00",3.8,18.5,0.56,5.6
"2018-08-13 12:00:00",5,13.6,1.53,14.4
"2018-08-13 12:00:00",6.2,12.3,2,17.7
"2018-08-13 12:00:00",7,12.1,2.03,18.6
"2018-08-13 12:00:00",8,12,2.03,18.5
"2018-08-13 12:00:00",9,12,2,18.2
"2018-08-13 12:00:00",9.5,11.9,1.99,18.2
"2018-08-20 12:00:00",0.1,25.6,9.62,115.2
"2018-08-20 12:00:00",0.8,25.7,9.41,113.5
"2018-08-20 12:00:00",1.6,25.6,9.22,110.6
"2018-08-20 12:00:00",2.8,24,5.22,59.9
"2018-08-20 12:00:00",3.8,19.3,0.77,7.9
"2018-08-20 12:00:00",5,13.8,0.92,8.8
"2018-08-20 12:00:00",6.2,12.4,1.26,11.2
"2018-08-20 12:00:00",8,11.9,0.48,4.5
"2018-08-20 12:00:00",9,11.8,0.47,4.2
"2018-08-20 12:00:00",9.5,11.8,0.44,4.1
"2018-08-27 16:55:00",0.1,27.5,10.24,127.1
"2018-08-27 16:55:00",0.8,24.9,10.84,127.8
"2018-08-27 16:55:00",1.6,24.5,10.92,127.2
"2018-08-27 16:55:00",2.8,22.9,4.73,53.8
"2018-08-27 16:55:00",3.8,19.8,0.87,9.2
"2018-08-27 16:55:00",5,14.5,0.57,5.5
"2018-08-27 16:55:00",6.2,12.7,0.55,5.1
"2018-08-27 16:55:00",8,12.1,0.54,4.8
"2018-08-27 16:55:00",9,11.9,0.51,4.6
"2018-08-27 16:55:00",10,11.7,0.49,4.5
"2018-09-03 13:30:00",0.1,26.3,9.23,111.1
"2018-09-03 13:30:00",0.8,26,9.37,111.5
"2018-09-03 13:30:00",1.6,25.8,9.2,109.4
"2018-09-03 13:30:00",2.8,23.8,7.93,90.4
"2018-09-03 13:30:00",3.8,19.9,0.67,7
"2018-09-03 13:30:00",5,14.8,0.51,4.9
"2018-09-03 13:30:00",6.2,12.7,0.5,4.6
"2018-09-03 13:30:00",7,12.3,0.49,4.5
"2018-09-03 13:30:00",8,12.1,0.49,4.4
"2018-09-03 13:30:00",9,12,0.47,4.3
"2018-09-03 13:30:00",9.5,11.9,0.47,4.3
"2018-09-10 12:30:00",0.1,23.2,9.07,103.9
"2018-09-10 12:30:00",0.8,23.7,8.93,104.2
"2018-09-10 12:30:00",1.6,23.7,8.91,103.2
