"solarDay" "GPPFit"
"655" 2017-08-24 1.02499819359433
"656" 2017-08-25 0.000152573776234052
"657" 2017-08-26 1.06369163674198
"658" 2017-08-27 0.733488654836077
"659" 2017-08-28 0.682224731011344
"660" 2017-08-29 0.660517944993637
"661" 2017-08-30 0.843076883737097
"662" 2017-08-31 0.757147483565943
"663" 2017-09-01 0.546867388603184
"664" 2017-09-02 0.556492808335063
"665" 2017-09-03 1.07891522202513
"666" 2017-09-04 0.851869185567308
"667" 2017-09-05 0.455037836268734
"668" 2017-09-06 0.507857251196674
"669" 2017-09-07 0.925078028212271
"670" 2017-09-08 3.36310755169205e-22
"671" 2017-09-09 0.640458981445043
"672" 2017-09-10 0.7337313105602
"673" 2017-09-11 0.51744593904608
"674" 2017-09-12 0.616901013059064
"675" 2017-09-13 0.0719492589135398
"676" 2017-09-14 0.798813106737124
"677" 2017-09-15 0.565408240857548
"678" 2017-09-16 0.633193613902233
"679" 2017-09-17 1.05765733078535
"680" 2017-09-18 0.865021782374203
"681" 2017-09-19 0.538049961341162
"682" 2017-09-20 0.480272398697306
"683" 2017-09-21 0.923864487722634
"684" 2017-09-22 0.917441291987313
"685" 2017-09-23 0.864249404192672
"686" 2017-09-24 0.707540685948193
"687" 2017-09-25 0.630223577156782
"688" 2017-09-26 0.485757329192333
"689" 2017-09-27 0.555818212299677
"690" 2017-09-28 0.559726392213343
"691" 2017-09-29 0.780298147093262
"692" 2017-09-30 0.502879853149267
"693" 2017-10-01 1.01219236119087
"694" 2017-10-02 2.5947196290428e-08
"695" 2017-10-03 0.825905691475808
"696" 2017-10-04 1.15577865960173
"697" 2017-10-05 1.2013314988931
"698" 2017-10-06 1.17939276160499
"699" 2017-10-07 0.836755344632912
"700" 2017-10-08 0.688429265138868
"701" 2017-10-09 NA
"702" 2017-10-10 1.78306907115808
"703" 2017-10-11 2.2249356473769
"704" 2017-10-12 0.873665765885944
"705" 2017-10-13 NA
"706" 2017-10-14 NA
"707" 2017-10-15 0.784846455727459
"708" 2017-10-16 0.444957919544612
"709" 2017-10-17 0.476056217632244
"710" 2017-10-18 0.363547523811895
"711" 2017-10-19 0.419262799389324
"712" 2017-10-20 0.497290840483246
"713" 2017-10-21 3.81931526817487e-08
"714" 2017-10-22 0.717176655662818
"715" 2017-10-23 NA
"716" 2017-10-24 NA
"717" 2017-10-25 0.459928956488609
"718" 2017-10-26 0.293589229868345
"719" 2017-10-27 7.96552989916078e-05
"720" 2017-10-28 NA
"721" 2017-10-29 NA
"722" 2017-10-30 NA
"723" 2017-10-31 NA
"724" 2017-11-01 NA
"725" 2017-11-02 NA
"726" 2017-11-03 0.526581420283553
"727" 2017-11-04 0.0829078536793121
"728" 2017-11-05 0.488536330417348
"729" 2017-11-06 0.720720876829609
"730" 2017-11-07 NA
"731" 2017-11-08 NA
"732" 2017-11-09 NA
"733" 2017-11-10 NA
"734" 2017-11-11 0.000314157271864221
"735" 2017-11-12 0.504627048833379
"736" 2017-11-13 0.51780421444795
"737" 2017-11-14 NA
"738" 2017-11-15 NA
"739" 2017-11-16 0.231868013532373
"740" 2017-11-17 0.371684543117982
"741" 2017-11-18 0.092916279225065
"742" 2017-11-19 0.00635269553276143
"743" 2017-11-20 0.402548079159799
"744" 2017-11-21 2.97137709762205e-24
"745" 2017-11-22 0.338947788445044
"746" 2017-11-23 1.44709316285064e-22
