"solarDay" "GPPFit"
"721" 2020-08-18 0.197063070756028
"722" 2020-08-19 4.1832868838191e-05
"723" 2020-08-20 2.45440411839988
"724" 2020-08-21 1.75410117190454
"725" 2020-08-22 2.81338962226235
"726" 2020-08-23 1.82976204034105
"727" 2020-08-24 2.56746917373408
"728" 2020-08-25 1.97634603433981
"729" 2020-08-26 3.68592787062328
"730" 2020-08-27 1.75156218427041
"731" 2020-08-28 1.9241946992017
"732" 2020-08-29 3.47280589182686
"733" 2020-08-30 2.26566373031802
"734" 2020-08-31 0.0001124116092337
"735" 2020-09-01 0.00321206882258288
"736" 2020-09-02 7.68192890015992
"737" 2020-09-03 3.39408670412661
"738" 2020-09-04 0.000680629425932419
"739" 2020-09-05 0.264166510059265
"740" 2020-09-06 0.000208357761831108
"741" 2020-09-07 0.000345017274838615
"742" 2020-09-08 1.46539056762309
"743" 2020-09-09 2.07495708421857
"744" 2020-09-10 0.000255972983172467
"745" 2020-09-11 0.00277350794358775
"746" 2020-09-12 1.20139420574723
"747" 2020-09-13 2.39838888383228
"748" 2020-09-14 0.000112312279698097
"749" 2020-09-15 NA
"750" 2020-09-16 0.000280859072879923
"751" 2020-09-17 1.70926981683229
"752" 2020-09-18 1.8428033162968
"753" 2020-09-19 7.48987787069402e-06
"754" 2020-09-20 2.22254434180974e-05
"755" 2020-09-21 5.73879250864839e-07
"756" 2020-09-22 0.000199262292100692
"757" 2020-09-23 4.21796902769541e-05
"758" 2020-09-24 0.000638120680928903
"759" 2020-09-25 0.321753349596007
"760" 2020-09-26 0.615010875867281
"761" 2020-09-27 1.08117122929284
"762" 2020-09-28 2.21817549410729
"763" 2020-09-29 6.63544427431035
"764" 2020-09-30 2.15307991611607
"765" 2020-10-01 1.4014129821511
"766" 2020-10-02 2.39087596792251
"767" 2020-10-03 0.259158749370108
"768" 2020-10-04 0.833144618713177
"769" 2020-10-05 0.175037103248919
"770" 2020-10-06 1.54596843853925e-07
"771" 2020-10-07 0.420256404032977
"772" 2020-10-08 0.993275062401403
"773" 2020-10-09 2.02107566303319e-05
"774" 2020-10-10 0.000853734596337635
"775" 2020-10-11 2.88481061453885
"776" 2020-10-12 1.83505570723572
"777" 2020-10-13 2.48577352776049
"778" 2020-10-14 2.51068055607384e-05
"779" 2020-10-15 0.688450859264068
"780" 2020-10-16 1.17233509976966
"781" 2020-10-17 0.63473163324581
"782" 2020-10-18 4.00182514547498e-05
"783" 2020-10-19 NA
"784" 2020-10-20 1.56492111956043
"785" 2020-10-21 3.03036936881672
"786" 2020-10-22 6.40680607221934
"787" 2020-10-23 5.51943930470675
"788" 2020-10-24 3.55665167787897
"789" 2020-10-25 0.308403592238449
"790" 2020-10-26 0.000227023398646235
"791" 2020-10-27 0.000231899251686404
"792" 2020-10-28 3.35101882151186e-05
"793" 2020-10-29 0.000450957641722091
"794" 2020-10-30 3.20246696085888
"795" 2020-10-31 0.00171815790631026
"796" 2020-11-01 2.68095453633515e-06
"797" 2020-11-02 0.972933850680195
"798" 2020-11-03 0.496922014309395
"799" 2020-11-04 6.90943779862168e-06
"800" 2020-11-05 6.31630972746806e-05
"801" 2020-11-06 0.723724825680631
"802" 2020-11-07 0.0145103662755795
"803" 2020-11-08 0.00015317253677046
"804" 2020-11-09 1.41780693957021
"805" 2020-11-10 2.39254001427222
"806" 2020-11-11 0.435174408300469
"807" 2020-11-12 0.000130083694998729
"808" 2020-11-13 1.09061091845054
"809" 2020-11-14 3.12756152045133
"810" 2020-11-15 2.75596716048331e-05
"811" 2020-11-16 0.975833604207543
"812" 2020-11-17 0.406470600851851
"813" 2020-11-18 0.935841947227623
"814" 2020-11-19 0.00792671494665658
"815" 2020-11-20 0.356498878665284
"816" 2020-11-21 1.56129517599507e-22
"817" 2020-11-22 4.05761174199669e-06
"818" 2020-11-23 0.774457468948472
"819" 2020-11-24 4.555274190121e-05
"820" 2020-11-25 2.14156556320229e-18
"821" 2020-11-26 0.416833611043226
"822" 2020-11-27 0.603163451051669
"823" 2020-11-28 0.802077213764458
"824" 2020-11-29 2.09219897656354e-26
"825" 2020-11-30 0.511128358377813
"826" 2020-12-01 7.98299725457029e-16
"827" 2020-12-02 NA
"828" 2020-12-03 NA
"829" 2020-12-04 NA
"830" 2020-12-05 NA
"831" 2020-12-06 NA
"832" 2020-12-07 NA
"833" 2020-12-08 NA
"834" 2020-12-09 NA
"835" 2020-12-10 NA
"836" 2020-12-11 NA
"837" 2020-12-12 NA
"838" 2020-12-13 NA
"839" 2020-12-14 NA
"840" 2020-12-15 NA
"841" 2020-12-16 NA
"842" 2020-12-17 NA
"843" 2020-12-18 NA
"844" 2020-12-19 NA
"845" 2020-12-20 NA
"846" 2020-12-21 NA
"847" 2020-12-22 NA
"848" 2020-12-23 NA
"849" 2020-12-24 NA
"850" 2020-12-25 NA
"851" 2020-12-26 NA
"852" 2020-12-27 NA
"853" 2020-12-28 2.95073271300525e-27
"854" 2020-12-29 7.40221976160159e-07
"855" 2020-12-30 0.0778807116728246
"856" 2020-12-31 8.34268857881778e-41
"857" 2021-01-01 7.99469635869788e-08
"858" 2021-01-02 0.352453596860757
"859" 2021-01-03 0.403176906155
"860" 2021-01-04 0.464849433424422
"861" 2021-01-05 2.68774055229196e-30
"862" 2021-01-06 0.333069857001197
"863" 2021-01-07 2.86690192740372e-28
"864" 2021-01-08 7.87410123432301e-07
"865" 2021-01-09 0.186752714971899
"866" 2021-01-10 0.216264768950656
"867" 2021-01-11 0.147426279156789
"868" 2021-01-12 2.0983574661055e-38
"869" 2021-01-13 0.167014014598158
"870" 2021-01-14 0.151870240737836
"871" 2021-01-15 5.24534769253531e-82
"872" 2021-01-16 4.26557327385131e-23
"873" 2021-01-17 1.02037466566052e-51
"874" 2021-01-18 8.10268016122041e-22
"875" 2021-01-19 0.0784212974780389
"876" 2021-01-20 5.33326653611527e-38
"877" 2021-01-21 0.188152517114255
"878" 2021-01-22 7.74655791268871e-42
"879" 2021-01-23 0.181697918197785
"880" 2021-01-24 7.2964899586611e-48
"881" 2021-01-25 1.14720511583213e-18
"882" 2021-01-26 8.94256078778009e-06
"883" 2021-01-27 NA
"884" 2021-01-28 5.42241460171898e-35
"885" 2021-01-29 0.315460494390855
"886" 2021-01-30 0.3940078844621
"887" 2021-01-31 0.402827504495796
"888" 2021-02-01 1.17103419937192e-23
"889" 2021-02-02 0.111320936510328
"890" 2021-02-03 9.70453812844554e-33
"891" 2021-02-04 2.09461576936493e-39
"892" 2021-02-05 2.49800061670563e-23
"893" 2021-02-06 2.23110653691868e-46
"894" 2021-02-07 0.216046036714327
"895" 2021-02-08 0.455787226332855
"896" 2021-02-09 0.187134584763894
"897" 2021-02-10 1.21981773432056e-18
"898" 2021-02-11 0.0427893619373284
"899" 2021-02-12 0.159523030685119
"900" 2021-02-13 NA
"901" 2021-02-14 0.220334127359237
"902" 2021-02-15 0.192859063194411
"903" 2021-02-16 7.84474816188643e-06
"904" 2021-02-17 1.08245668480966e-28
"905" 2021-02-18 NA
"906" 2021-02-19 0.217205559146202
"907" 2021-02-20 0.196182597800346
"908" 2021-02-21 1.48286627070416e-31
"909" 2021-02-22 5.07749349682663e-37
"910" 2021-02-23 0.0490225212705676
"911" 2021-02-24 0.237936291266332
"912" 2021-02-25 0.376690691159408
"913" 2021-02-26 NA
"914" 2021-02-27 0.563905426214485
"915" 2021-02-28 6.99528521118252e-08
"916" 2021-03-01 4.54686214330882e-06
"917" 2021-03-02 0.457054955131022
"918" 2021-03-03 0.343818845299082
"919" 2021-03-04 0.672492658328674
"920" 2021-03-05 0.612909469395432
"921" 2021-03-06 0.627347922355566
"922" 2021-03-07 0.278013901584198
"923" 2021-03-08 0.776574532074626
"924" 2021-03-09 7.75618639367923e-23
"925" 2021-03-10 0.610693927962805
"926" 2021-03-11 0.966669218430006
"927" 2021-03-12 2.89175223859504
"928" 2021-03-13 0.958093932797261
"929" 2021-03-14 0.512552092969908
"930" 2021-03-15 0.562662769370546
"931" 2021-03-16 0.425031146589959
"932" 2021-03-17 0.249442157232406
"933" 2021-03-18 0.59515269022849
"934" 2021-03-19 0.220231518149327
"935" 2021-03-20 0.727751595022595
"936" 2021-03-21 0.773550825156868
"937" 2021-03-22 0.867560835486956
"938" 2021-03-23 1.36780883799873
"939" 2021-03-24 1.27561752884951
"940" 2021-03-25 2.16954719969918
"941" 2021-03-26 2.0848892415511
"942" 2021-03-27 0.925843398668243
"943" 2021-03-28 1.58839341000157
"944" 2021-03-29 1.5418659484536
"945" 2021-03-30 0.719809707352107
"946" 2021-03-31 0.608149766370832
"947" 2021-04-01 0.484976506883632
"948" 2021-04-02 0.222574816243126
"949" 2021-04-03 0.902510264228278
"950" 2021-04-04 0.357519376511152
"951" 2021-04-05 1.31633739842485
"952" 2021-04-06 1.24643419769525
"953" 2021-04-07 4.44074222300355e-22
"954" 2021-04-08 0.379427328235133
"955" 2021-04-09 0.105085797047447
"956" 2021-04-10 5.21432884150406e-06
"957" 2021-04-11 0.784790054345392
"958" 2021-04-12 4.35521517510087e-05
"959" 2021-04-13 2.36151408456937
"960" 2021-04-14 4.50050107588569e-05
"961" 2021-04-15 0.691513274305428
"962" 2021-04-16 1.37979282397822
"963" 2021-04-17 3.42503398821057
"964" 2021-04-18 1.17686289104488
"965" 2021-04-19 0.000642320065337698
"966" 2021-04-20 1.92402138758153
"967" 2021-04-21 0.120343644012601
"968" 2021-04-22 0.376583713266944
"969" 2021-04-23 1.78792232857245
"970" 2021-04-24 0.208455511865109
"971" 2021-04-25 0.646690010940036
"972" 2021-04-26 0.438188002247901
"973" 2021-04-27 0.697862461216169
"974" 2021-04-28 0.623503572697626
"975" 2021-04-29 0.62113351298606
"976" 2021-04-30 5.87158278083427
"977" 2021-05-01 2.19356531608855
"978" 2021-05-02 1.23475771363747
"979" 2021-05-03 2.34686289120032e-05
"980" 2021-05-04 0.482384183178565
"981" 2021-05-05 1.65704322329604
"982" 2021-05-06 0.807394581378648
"983" 2021-05-07 4.24515980214254e-05
"984" 2021-05-08 1.28351563929307
"985" 2021-05-09 1.47097137871978
"986" 2021-05-10 0.46927561911271
"987" 2021-05-11 1.25586136133735
"988" 2021-05-12 0.517608634182811
"989" 2021-05-13 0.771911726548132
"990" 2021-05-14 1.261176261675
"991" 2021-05-15 0.703951946246451
"992" 2021-05-16 0.785654072779158
"993" 2021-05-17 0.672083505859891
"994" 2021-05-18 1.6663898419088
"995" 2021-05-19 1.71518253349374
"996" 2021-05-20 1.7665928744365
"997" 2021-05-21 1.62475514324708
"998" 2021-05-22 1.48915467367314
"999" 2021-05-23 0.848114349637634
"1000" 2021-05-24 1.73125167201513
"1001" 2021-05-25 1.22447282498963
"1002" 2021-05-26 2.79038122093259
"1003" 2021-05-27 2.60465754433794
"1004" 2021-05-28 1.63438823873413
"1005" 2021-05-29 0.00237461334342454
"1006" 2021-05-30 2.82881061184078
"1007" 2021-05-31 4.22185590363802
"1008" 2021-06-01 0.616278197940466
"1009" 2021-06-02 0.114189479331046
"1010" 2021-06-03 1.40523767785227
"1011" 2021-06-04 0.0087427011488902
"1012" 2021-06-05 2.30196609642319
"1013" 2021-06-06 0.360954128066444
"1014" 2021-06-07 NA
"1015" 2021-06-08 2.14916358992405
"1016" 2021-06-09 1.05668770413968
"1017" 2021-06-10 3.52269058181532e-05
"1018" 2021-06-11 0.989304010698158
"1019" 2021-06-12 0.676618569417384
"1020" 2021-06-13 2.50585135155508
"1021" 2021-06-14 0.354548179502682
"1022" 2021-06-15 NA
"1023" 2021-06-16 NA
"1024" 2021-06-17 NA
"1025" 2021-06-18 NA
"1026" 2021-06-19 NA
"1027" 2021-06-20 NA
"1028" 2021-06-21 NA
"1029" 2021-06-22 0.000572771408824306
"1030" 2021-06-23 3.65291384402178
"1031" 2021-06-24 7.17133968309318
"1032" 2021-06-25 5.20059969294539
"1033" 2021-06-26 0.641357631522233
"1034" 2021-06-27 0.911686645925827
"1035" 2021-06-28 0.000254392327113405
"1036" 2021-06-29 1.0175557174765
"1037" 2021-06-30 1.45727702050036
"1038" 2021-07-01 1.00085165581719
"1039" 2021-07-02 0.462265669873942
"1040" 2021-07-03 0.00134656900134724
"1041" 2021-07-04 0.000275697463837371
"1042" 2021-07-05 2.48602117941054
"1043" 2021-07-06 2.97835363008075
"1044" 2021-07-07 1.65031017841268
"1045" 2021-07-08 2.31181417558269
"1046" 2021-07-09 2.59497672950412
"1047" 2021-07-10 3.23489870695176
"1048" 2021-07-11 2.64293810386154
"1049" 2021-07-12 1.97104928736092
"1050" 2021-07-13 2.39230924522958
"1051" 2021-07-14 3.72060534554846
"1052" 2021-07-15 3.23313441985772
"1053" 2021-07-16 3.38201698783135
"1054" 2021-07-17 3.72062012809899
"1055" 2021-07-18 6.00509638397274
"1056" 2021-07-19 4.12720137916654
"1057" 2021-07-20 11.1271422205433
"1058" 2021-07-21 NA
"1059" 2021-07-22 NA
"1060" 2021-07-23 NA
"1061" 2021-07-24 NA
"1062" 2021-07-25 NA
"1063" 2021-07-26 NA
"1064" 2021-07-27 1.28723935357525
"1065" 2021-07-28 2.36562745308374
"1066" 2021-07-29 2.53116257141575
"1067" 2021-07-30 2.23388675635045
"1068" 2021-07-31 2.08081156181885
"1069" 2021-08-01 1.35160129580304
"1070" 2021-08-02 0.773850325710997
"1071" 2021-08-03 0.542167353159161
"1072" 2021-08-04 0.607991856402598
"1073" 2021-08-05 0.252179328448851
"1074" 2021-08-06 0.691410031986109
"1075" 2021-08-07 0.30138355887014
"1076" 2021-08-08 1.0276785788556
"1077" 2021-08-09 1.80595210865895
"1078" 2021-08-10 1.08409393524063
"1079" 2021-08-11 8.15010467728696e-08
"1080" 2021-08-12 0.22059907818282
"1081" 2021-08-13 2.27601205736493e-05
"1082" 2021-08-14 0.646476769594411
"1083" 2021-08-15 1.98006285089833
"1084" 2021-08-16 0.427498008383737
"1085" 2021-08-17 NA
"1086" 2021-08-18 1.0316149811342
"1087" 2021-08-19 0.219395957075785
"1088" 2021-08-20 0.000382881313886167
"1089" 2021-08-21 2.74018381624188e-05
"1090" 2021-08-22 0.539905586285459
"1091" 2021-08-23 7.33108062621306e-06
"1092" 2021-08-24 1.2107465698558
"1093" 2021-08-25 1.79768315692852
"1094" 2021-08-26 1.2431336279695
"1095" 2021-08-27 0.963648558859152
"1096" 2021-08-28 1.27959417917693
"1097" 2021-08-29 1.46629464398387
"1098" 2021-08-30 1.19122072356646
"1099" 2021-08-31 1.09572118295625
"1100" 2021-09-01 1.12767862784654
"1101" 2021-09-02 0.716014589798478
"1102" 2021-09-03 1.18777023461648
"1103" 2021-09-04 1.02864377553351
"1104" 2021-09-05 0.895030272867125
"1105" 2021-09-06 0.781980039897764
"1106" 2021-09-07 0.717776578548523
"1107" 2021-09-08 0.703416399830783
"1108" 2021-09-09 1.11320285773195
"1109" 2021-09-10 0.884710605949591
"1110" 2021-09-11 0.839930803064966
"1111" 2021-09-12 0.866857622933062
"1112" 2021-09-13 0.55200715802597
"1113" 2021-09-14 0.997307913408572
"1114" 2021-09-15 1.30176494655964
"1115" 2021-09-16 1.23715783161219
"1116" 2021-09-17 0.333270847266877
"1117" 2021-09-18 6.03041762310882e-05
"1118" 2021-09-19 0.735555660696605
"1119" 2021-09-20 0.622921952768335
"1120" 2021-09-21 0.992937598357093
"1121" 2021-09-22 1.28707045450015
"1122" 2021-09-23 1.7132201448087
"1123" 2021-09-24 0.926876359466729
"1124" 2021-09-25 0.770658784978505
"1125" 2021-09-26 1.06238745364674
"1126" 2021-09-27 0.41951346835449
"1127" 2021-09-28 0.0652194095893305
"1128" 2021-09-29 0.786474455942137
"1129" 2021-09-30 0.876045040174419
"1130" 2021-10-01 0.79016563493801
"1131" 2021-10-02 0.829358064172234
"1132" 2021-10-03 0.887920535967868
"1133" 2021-10-04 0.892593621833318
"1134" 2021-10-05 9.679541993803e-23
"1135" 2021-10-06 2.25324518481776e-11
"1136" 2021-10-07 7.89607463956983e-05
"1137" 2021-10-08 0.134573769211673
"1138" 2021-10-09 1.2496136909752
"1139" 2021-10-10 0.932762074199145
"1140" 2021-10-11 0.433537218037619
"1141" 2021-10-12 0.989018528244248
"1142" 2021-10-13 0.694078331603713
"1143" 2021-10-14 1.04427064388142e-05
"1144" 2021-10-15 0.721137132047862
"1145" 2021-10-16 1.5780756325847
"1146" 2021-10-17 0.849056023801365
"1147" 2021-10-18 0.995479440736689
"1148" 2021-10-19 0.451386845677406
"1149" 2021-10-20 0.178953427031037
"1150" 2021-10-21 3.92001675638403e-06
"1151" 2021-10-22 0.99421062749925
"1152" 2021-10-23 0.685988204434813
"1153" 2021-10-24 0.32267924401422
"1154" 2021-10-25 0.836661870444377
"1155" 2021-10-26 1.49431425386675
"1156" 2021-10-27 0.886289075894342
"1157" 2021-10-28 2.98093415988813e-05
"1158" 2021-10-29 3.83612897926194e-13
"1159" 2021-10-30 0.79701181174941
"1160" 2021-10-31 1.3939035507387
"1161" 2021-11-01 1.22698520623671
"1162" 2021-11-02 0.336762027545306
"1163" 2021-11-03 0.454461283458514
"1164" 2021-11-04 2.2311379105037e-05
"1165" 2021-11-05 1.49239107486894
"1166" 2021-11-06 1.20727606360989
"1167" 2021-11-07 1.31061636492508
"1168" 2021-11-08 1.39236980234487
"1169" 2021-11-09 0.422064950562018
"1170" 2021-11-10 0.808672944560555
"1171" 2021-11-11 0.00025051126954122
"1172" 2021-11-12 1.09018890349196
"1173" 2021-11-13 1.71817075629048
"1174" 2021-11-14 5.42638428028545e-24
"1175" 2021-11-15 0.961735514100494
"1176" 2021-11-16 0.0507002685269068
"1177" 2021-11-17 1.14664228286643
"1178" 2021-11-18 0.867288692872061
"1179" 2021-11-19 0.517905460145096
"1180" 2021-11-20 0.0785433670472615
"1181" 2021-11-21 0.751320986365039
"1182" 2021-11-22 0.596232774872843
"1183" 2021-11-23 0.609431323826278
"1184" 2021-11-24 5.58800773144167e-25
"1185" 2021-11-25 0.364086989482028
"1186" 2021-11-26 0.000521754912083052
"1187" 2021-11-27 0.431454484712322
"1188" 2021-11-28 4.65070976360667e-13
"1189" 2021-11-29 0.182614370133468
"1190" 2021-11-30 0.14304015850848
"1191" 2021-12-01 0.441683191262664
"1192" 2021-12-02 0.0593992722897714
"1193" 2021-12-03 0.447818083784911
"1194" 2021-12-04 1.05206620346741
"1195" 2021-12-05 0.859797037801682
"1196" 2021-12-06 1.23022813181589e-11
"1197" 2021-12-07 0.486836466492585
"1198" 2021-12-08 3.77477168941941e-16
"1199" 2021-12-09 4.22703742181936e-25
"1200" 2021-12-10 1.25390756990532e-08
"1201" 2021-12-11 0.352623880901345
"1202" 2021-12-12 0.50882929861328
"1203" 2021-12-13 NA
"1204" 2021-12-14 NA
"1205" 2021-12-15 0.340402793678391
"1206" 2021-12-16 6.69821202774585e-07
"1207" 2021-12-17 1.32754592458224e-23
"1208" 2021-12-18 2.81819353205634e-06
"1209" 2021-12-19 0.236159701873742
"1210" 2021-12-20 0.100464038083974
"1211" 2021-12-21 0.309612456167714
"1212" 2021-12-22 0.280781581413335
"1213" 2021-12-23 0.0405648812792908
"1214" 2021-12-24 0.22349863765004
"1215" 2021-12-25 4.01640940104623e-25
"1216" 2021-12-26 2.92231278856281e-33
"1217" 2021-12-27 6.18781832470883e-07
"1218" 2021-12-28 2.78054925323684e-08
"1219" 2021-12-29 3.13290027076411e-05
"1220" 2021-12-30 0.266603584561359
"1221" 2021-12-31 6.6548793790793e-06
"1222" 2022-01-01 0.411627695343809
"1223" 2022-01-02 0.0866060385350491
"1224" 2022-01-03 0.404175625045965
"1225" 2022-01-04 1.46890997061779e-06
"1226" 2022-01-05 0.558440322780689
"1227" 2022-01-06 0.530443939984627
"1228" 2022-01-07 0.303594107885248
"1229" 2022-01-08 1.31521884794554e-37
"1230" 2022-01-09 0.367094462431267
"1231" 2022-01-10 0.190235837407235
"1232" 2022-01-11 0.526964966437099
"1233" 2022-01-12 0.0905416875317019
"1234" 2022-01-13 0.221966724997286
"1235" 2022-01-14 2.02931068124719e-06
"1236" 2022-01-15 3.95260693577414e-31
"1237" 2022-01-16 5.84974796454936e-67
"1238" 2022-01-17 1.23121050882666e-45
"1239" 2022-01-18 0.618868509733946
"1240" 2022-01-19 0.179394826027933
"1241" 2022-01-20 0.136147476856437
"1242" 2022-01-21 7.98753744664582e-14
"1243" 2022-01-22 3.25939766197462e-06
"1244" 2022-01-23 7.39082111512403e-19
"1245" 2022-01-24 1.07286296517549
"1246" 2022-01-25 0.39456781776597
"1247" 2022-01-26 0.783865472775393
"1248" 2022-01-27 0.506451430094156
"1249" 2022-01-28 3.02618670197073e-44
"1250" 2022-01-29 0.658342268423914
"1251" 2022-01-30 1.60093962200922
"1252" 2022-01-31 4.06717151477661e-18
"1253" 2022-02-01 0.142682287854878
"1254" 2022-02-02 4.01548131130248e-06
"1255" 2022-02-03 9.56798571357088e-05
"1256" 2022-02-04 0.278548090330439
"1257" 2022-02-05 1.46496141302911
"1258" 2022-02-06 1.67971147178451
"1259" 2022-02-07 3.78930415982321e-07
"1260" 2022-02-08 0.0118163958535695
"1261" 2022-02-09 0.361921894748825
"1262" 2022-02-10 8.27241098476288e-06
"1263" 2022-02-11 2.31014398820002e-06
"1264" 2022-02-12 9.30120266990005e-15
"1265" 2022-02-13 5.86959497865382e-30
"1266" 2022-02-14 4.20095008883372e-32
"1267" 2022-02-15 6.58944447529202e-05
"1268" 2022-02-16 0.0981669700198158
"1269" 2022-02-17 0.0834312105689991
"1270" 2022-02-18 0.424312013614481
"1271" 2022-02-19 0.335688034774087
"1272" 2022-02-20 6.96970947659226e-28
"1273" 2022-02-21 0.0847296550959208
"1274" 2022-02-22 7.20732578932534e-07
"1275" 2022-02-23 0.696823210907558
"1276" 2022-02-24 3.08963148617375e-05
"1277" 2022-02-25 0.705704351939289
"1278" 2022-02-26 0.623127690255156
"1279" 2022-02-27 0.685157531120265
"1280" 2022-02-28 0.421559223139579
